"x","y","p"
136,74,5
136,75,4
136,76,5
136,77,4
136,78,3
136,79,2
136,80,4
136,81,5
136,82,5
136,83,5
136,84,5
136,85,5
136,86,5
136,87,0
136,88,0
136,89,0
136,90,0
136,91,0
136,92,0
136,93,3
136,94,5
136,95,5
136,96,5
136,97,4
136,98,3
136,99,5
136,100,2
136,101,4
136,102,5
136,103,5
136,104,5
136,105,4
136,106,5
136,107,5
136,108,5
136,109,5
136,110,5
136,111,4
136,112,3
136,113,4
136,114,3
136,115,4
136,116,4
136,117,5
136,118,0
136,119,5
136,120,1
136,121,5
136,122,2
136,123,3
136,124,5
136,125,3
136,126,4
136,127,4
136,128,4
136,129,3
137,16,0
137,17,1
137,18,1
137,19,0
137,20,0
137,21,0
137,22,0
137,23,0
137,24,0
137,25,0
137,26,0
137,27,1
137,28,2
137,29,1
137,30,0
137,31,0
137,32,0
137,33,1
137,34,1
137,35,1
137,36,2
137,37,0
137,38,2
137,39,5
137,40,5
137,41,5
137,42,4
137,43,5
137,44,5
137,45,2
137,46,1
137,47,1
137,48,2
137,49,4
137,50,2
137,51,4
137,52,5
137,53,4
137,54,4
137,55,5
137,56,5
137,57,4
137,58,5
137,59,3
137,60,4
137,61,4
137,62,5
137,63,5
137,64,5
137,65,5
137,66,5
137,67,5
137,68,5
137,69,5
137,70,5
137,71,0
137,72,3
137,73,4
137,74,5
137,75,5
137,76,5
137,77,5
137,78,4
137,79,5
137,80,4
137,81,4
137,82,5
137,83,5
137,84,5
137,85,4
137,86,5
137,87,0
137,88,0
137,89,0
137,90,0
137,91,0
137,92,0
137,93,0
137,94,5
137,95,5
137,96,5
137,97,5
137,98,4
137,99,5
137,100,2
137,101,5
137,102,0
137,103,5
137,104,4
137,105,3
137,106,5
137,107,5
137,108,5
137,109,5
137,110,5
137,111,0
137,112,5
137,113,4
137,114,4
137,115,3
137,116,5
137,117,5
137,118,5
137,119,3
137,120,1
137,121,5
137,122,3
137,123,2
137,124,2
137,125,4
137,126,4
137,127,5
137,128,4
137,129,5
138,17,0
138,18,0
138,19,0
138,20,0
138,21,0
138,22,0
138,23,0
138,24,0
138,25,2
138,26,2
138,27,2
138,28,2
138,29,1
138,30,0
138,31,0
138,32,0
138,33,1
138,34,1
138,35,1
138,36,0
138,37,1
138,38,3
138,39,5
138,40,5
138,41,5
138,42,5
138,43,5
138,44,5
138,45,1
138,46,2
138,47,3
138,48,3
138,49,5
138,50,2
138,51,5
138,52,5
138,53,5
138,54,5
138,55,5
138,56,5
138,57,5
138,58,5
138,59,4
138,60,0
138,61,5
138,62,4
138,63,5
138,64,4
138,65,5
138,66,5
138,67,5
138,68,5
138,69,5
138,70,5
138,71,5
138,72,5
138,73,5
138,74,5
138,75,4
138,76,5
138,77,2
138,78,5
138,79,4
138,80,5
138,81,5
138,82,5
138,83,3
138,84,4
138,85,5
138,86,3
138,87,0
138,88,0
138,89,0
138,90,0
138,91,0
138,92,0
138,93,0
138,94,0
138,95,5
138,96,5
138,97,5
138,98,5
138,99,1
138,100,5
138,101,1
138,102,5
138,103,5
138,104,4
138,105,0
138,106,5
138,107,0
138,108,4
138,109,5
138,110,4
138,111,4
138,112,5
138,113,4
138,114,4
138,115,4
138,116,5
138,117,4
138,118,3
138,119,5
138,120,5
138,121,5
138,122,5
138,123,5
138,124,2
138,125,5
138,126,3
138,127,4
138,128,4
138,129,4
138,130,4
138,131,4
138,132,5
138,133,0
138,134,0
139,18,0
139,19,0
139,20,0
139,21,0
139,22,0
139,23,1
139,24,0
139,25,1
139,26,2
139,27,2
139,28,1
139,29,1
139,30,3
139,31,4
139,32,4
139,33,4
139,34,1
139,35,1
139,36,0
139,37,2
139,38,2
139,39,3
139,40,5
139,41,5
139,42,5
139,43,5
139,44,5
139,45,5
139,46,5
139,47,5
139,48,5
139,49,3
139,50,5
139,51,5
139,52,5
139,53,5
139,54,3
139,55,4
139,56,5
139,57,5
139,58,5
139,59,5
139,60,0
139,61,5
139,62,5
139,63,5
139,64,5
139,65,5
139,66,5
139,67,5
139,68,5
139,69,5
139,70,5
139,71,5
139,72,3
139,73,5
139,74,5
139,75,5
139,76,3
139,77,5
139,78,2
139,79,4
139,80,5
139,81,4
139,82,5
139,83,4
139,84,5
139,85,0
139,86,0
139,87,1
139,88,0
139,89,0
139,90,0
139,91,0
139,92,0
139,93,0
139,94,0
139,95,4
139,96,4
139,97,2
139,98,2
139,99,3
139,100,2
139,101,1
139,102,5
139,103,5
139,104,5
139,105,5
139,106,3
139,107,5
139,108,3
139,109,4
139,110,4
139,111,4
139,112,5
139,113,5
139,114,5
139,115,5
139,116,5
139,117,5
139,118,5
139,119,5
139,120,4
139,121,5
139,122,4
139,123,5
139,124,5
139,125,5
139,126,4
139,127,4
139,128,4
139,129,5
139,130,4
139,131,3
139,132,4
139,133,3
139,134,5
140,19,0
140,20,0
140,21,0
140,22,0
140,23,0
140,24,0
140,25,1
140,26,1
140,27,1
140,28,1
140,29,1
140,30,5
140,31,5
140,32,5
140,33,5
140,34,3
140,35,2
140,36,2
140,37,1
140,38,1
140,39,2
140,40,1
140,41,2
140,42,5
140,43,5
140,44,4
140,45,0
140,46,5
140,47,5
140,48,5
140,49,5
140,50,5
140,51,5
140,52,5
140,53,4
140,54,4
140,55,4
140,56,5
140,57,5
140,58,5
140,59,5
140,60,5
140,61,5
140,62,5
140,63,4
140,64,5
140,65,5
140,66,5
140,67,5
140,68,5
140,69,5
140,70,5
140,71,3
140,72,3
140,73,4
140,74,5
140,75,5
140,76,5
140,77,2
140,78,4
140,79,3
140,80,3
140,81,5
140,82,2
140,83,3
140,84,4
140,85,5
140,86,1
140,87,0
140,88,0
140,89,0
140,90,0
140,91,0
140,92,0
140,93,0
140,94,0
140,95,0
140,96,5
140,97,4
140,98,0
140,99,1
140,100,1
140,101,2
140,102,4
140,103,5
140,104,4
140,105,5
140,106,5
140,107,4
140,108,4
140,109,3
140,110,3
140,111,3
140,112,5
140,113,5
140,114,4
140,115,5
140,116,5
140,117,5
140,118,4
140,119,4
140,120,4
140,121,5
140,122,5
140,123,4
140,124,4
140,125,5
140,126,5
140,127,5
140,128,3
140,129,5
140,130,4
140,131,5
140,132,4
140,133,3
140,134,5
141,19,0
141,20,0
141,21,0
141,22,0
141,23,0
141,24,0
141,25,0
141,26,1
141,27,1
141,28,5
141,29,2
141,30,5
141,31,5
141,32,4
141,33,3
141,34,3
141,35,2
141,36,2
141,37,1
141,38,3
141,39,3
141,40,2
141,41,5
141,42,5
141,43,5
141,44,4
141,45,4
141,46,5
141,47,5
141,48,5
141,49,5
141,50,5
141,51,4
141,52,5
141,53,5
141,54,5
141,55,5
141,56,5
141,57,5
141,58,5
141,59,5
141,60,5
141,61,5
141,62,5
141,63,5
141,64,5
141,65,5
141,66,5
141,67,4
141,68,5
141,69,5
141,70,5
141,71,4
141,72,5
141,73,5
141,74,5
141,75,5
141,76,5
141,77,3
141,78,5
141,79,4
141,80,2
141,81,3
141,82,4
141,83,5
141,84,4
141,85,5
141,86,1
141,87,1
141,88,0
141,89,0
141,90,0
141,91,0
141,92,0
141,93,0
141,94,0
141,95,5
141,96,2
141,97,1
141,98,0
141,99,2
141,100,2
141,101,2
141,102,2
141,103,4
141,104,5
141,105,5
141,106,5
141,107,4
141,108,4
141,109,5
141,110,5
141,111,4
141,112,4
141,113,4
141,114,5
141,115,4
141,116,5
141,117,4
141,118,4
141,119,5
141,120,4
141,121,4
141,122,3
141,123,3
141,124,4
141,125,4
141,126,4
141,127,5
141,128,5
141,129,2
141,130,3
141,131,4
141,132,4
141,133,4
141,134,5
142,19,0
142,20,0
142,21,0
142,22,3
142,23,0
142,24,0
142,25,0
142,26,1
142,27,1
142,28,2
142,29,5
142,30,2
142,31,5
142,32,5
142,33,4
142,34,3
142,35,3
142,36,2
142,37,2
142,38,3
142,39,3
142,40,2
142,41,5
142,42,5
142,43,5
142,44,5
142,45,4
142,46,5
142,47,5
142,48,5
142,49,4
142,50,5
142,51,5
142,52,5
142,53,5
142,54,5
142,55,5
142,56,5
142,57,5
142,58,5
142,59,5
142,60,5
142,61,5
142,62,5
142,63,5
142,64,5
142,65,5
142,66,5
142,67,5
142,68,5
142,69,5
142,70,5
142,71,5
142,72,5
142,73,5
142,74,5
142,75,5
142,76,5
142,77,5
142,78,4
142,79,5
142,80,4
142,81,4
142,82,5
142,83,5
142,84,5
142,85,5
142,86,0
142,87,0
142,88,0
142,89,0
142,90,0
142,91,0
142,92,0
142,93,0
142,94,0
142,95,1
142,96,2
142,97,1
142,98,1
142,99,5
142,100,2
142,101,2
142,102,3
142,103,5
142,104,5
142,105,5
142,106,3
142,107,3
142,108,4
142,109,4
142,110,1
142,111,4
142,112,4
142,113,4
142,114,5
142,115,4
142,116,4
142,117,5
142,118,4
142,119,4
142,120,5
142,121,5
142,122,5
142,123,5
142,124,5
142,125,4
142,126,3
142,127,5
142,128,5
142,129,5
142,130,3
142,131,5
142,132,5
142,133,4
142,134,5
143,18,0
143,19,0
143,20,0
143,21,0
143,22,2
143,23,2
143,24,5
143,25,0
143,26,1
143,27,2
143,28,2
143,29,5
143,30,3
143,31,2
143,32,5
143,33,2
143,34,3
143,35,3
143,36,2
143,37,1
143,38,3
143,39,2
143,40,3
143,41,5
143,42,5
143,43,5
143,44,5
143,45,5
143,46,3
143,47,5
143,48,5
143,49,5
143,50,4
143,51,4
143,52,5
143,53,5
143,54,4
143,55,5
143,56,5
143,57,5
143,58,5
143,59,5
143,60,5
143,61,5
143,62,5
143,63,5
143,64,5
143,65,4
143,66,0
143,67,5
143,68,5
143,69,4
143,70,4
143,71,4
143,72,3
143,73,3
143,74,5
143,75,5
143,76,5
143,77,3
143,78,4
143,79,5
143,80,4
143,81,5
143,82,5
143,83,5
143,84,5
143,85,4
143,86,0
143,87,0
143,88,5
143,89,0
143,90,0
143,91,0
143,92,0
143,93,0
143,94,0
143,95,5
143,96,5
143,97,2
143,98,1
143,99,2
143,100,0
143,101,1
143,102,1
143,103,4
143,104,3
143,105,5
143,106,4
143,107,4
143,108,4
143,109,5
143,110,2
143,111,0
143,112,3
143,113,2
143,114,5
143,115,4
143,116,5
143,117,4
143,118,5
143,119,4
143,120,5
143,121,5
143,122,5
143,123,5
143,124,5
143,125,5
143,126,5
143,127,5
143,128,4
143,129,5
143,130,3
143,131,4
143,132,4
143,133,4
143,134,5
144,15,0
144,16,1
144,17,0
144,18,0
144,19,1
144,20,1
144,21,2
144,22,0
144,23,0
144,24,0
144,25,0
144,26,3
144,27,3
144,28,3
144,29,2
144,30,2
144,31,2
144,32,5
144,33,3
144,34,5
144,35,4
144,36,5
144,37,5
144,38,3
144,39,5
144,40,5
144,41,4
144,42,0
144,43,1
144,44,0
144,45,2
144,46,3
144,47,4
144,48,4
144,49,3
144,50,5
144,51,5
144,52,5
144,53,4
144,54,5
144,55,5
144,56,5
144,57,5
144,58,5
144,59,5
144,60,5
144,61,4
144,62,5
144,63,5
144,64,5
144,65,5
144,66,4
144,67,5
144,68,4
144,69,5
144,70,4
144,71,5
144,72,4
144,73,5
144,74,5
144,75,5
144,76,5
144,77,5
144,78,3
144,79,5
144,80,5
144,81,4
144,82,5
144,83,5
144,84,5
144,85,4
144,86,2
144,87,4
144,88,5
144,89,4
144,90,5
144,91,4
144,92,2
144,93,4
144,94,2
144,95,4
144,96,3
144,97,5
144,98,5
144,99,2
144,100,2
144,101,2
144,102,3
144,103,2
144,104,3
144,105,4
144,106,4
144,107,0
144,108,0
144,109,0
144,110,2
144,111,2
144,112,2
144,113,2
144,114,3
144,115,4
144,116,5
144,117,4
144,118,4
144,119,2
144,120,3
144,121,3
144,122,5
144,123,5
144,124,5
144,125,5
144,126,5
144,127,4
144,128,5
144,129,5
144,130,5
144,131,5
144,132,5
144,133,4
144,134,4
145,13,0
145,14,0
145,15,0
145,16,0
145,17,0
145,18,0
145,19,0
145,20,1
145,21,0
145,22,0
145,23,0
145,24,0
145,25,0
145,26,2
145,27,2
145,28,2
145,29,2
145,30,1
145,31,3
145,32,4
145,33,2
145,34,2
145,35,2
145,36,5
145,37,4
145,38,4
145,39,3
145,40,1
145,41,1
145,42,1
145,43,3
145,44,1
145,45,3
145,46,5
145,47,3
145,48,3
145,49,4
145,50,2
145,51,0
145,52,4
145,53,5
145,54,5
145,55,5
145,56,5
145,57,4
145,58,4
145,59,5
145,60,5
145,61,5
145,62,3
145,63,5
145,64,5
145,65,4
145,66,5
145,67,5
145,68,5
145,69,5
145,70,5
145,71,4
145,72,5
145,73,4
145,74,2
145,75,5
145,76,5
145,77,5
145,78,3
145,79,3
145,80,5
145,81,4
145,82,5
145,83,5
145,84,5
145,85,5
145,86,4
145,87,5
145,88,5
145,89,5
145,90,5
145,91,5
145,92,5
145,93,5
145,94,4
145,95,5
145,96,2
145,97,5
145,98,3
145,99,1
145,100,5
145,101,1
145,102,2
145,103,1
145,104,5
145,105,4
145,106,5
145,107,1
145,108,0
145,109,0
145,110,2
145,111,2
145,112,3
145,113,4
145,114,5
145,115,4
145,116,3
145,117,4
145,118,4
145,119,4
145,120,4
145,121,5
145,122,5
145,123,3
145,124,4
145,125,4
145,126,5
145,127,4
145,128,5
145,129,5
145,130,4
145,131,5
145,132,5
145,133,1
145,134,5
146,13,0
146,14,0
146,15,0
146,16,1
146,17,1
146,18,1
146,19,0
146,20,1
146,21,1
146,22,0
146,23,0
146,24,0
146,25,0
146,26,0
146,27,5
146,28,5
146,29,2
146,30,2
146,31,3
146,32,4
146,33,2
146,34,1
146,35,3
146,36,3
146,37,5
146,38,2
146,39,1
146,40,1
146,41,1
146,42,1
146,43,1
146,44,2
146,45,2
146,46,4
146,47,3
146,48,3
146,49,3
146,50,4
146,51,3
146,52,3
146,53,5
146,54,5
146,55,5
146,56,5
146,57,5
146,58,5
146,59,5
146,60,5
146,61,3
146,62,3
146,63,5
146,64,5
146,65,5
146,66,4
146,67,0
146,68,5
146,69,5
146,70,5
146,71,5
146,72,5
146,73,5
146,74,3
146,75,5
146,76,4
146,77,3
146,78,4
146,79,4
146,80,4
146,81,5
146,82,5
146,83,5
146,84,5
146,85,5
146,86,5
146,87,4
146,88,5
146,89,3
146,90,5
146,91,5
146,92,5
146,93,5
146,94,4
146,95,5
146,96,4
146,97,5
146,98,5
146,99,5
146,100,2
146,101,0
146,102,1
146,103,2
146,104,4
146,105,3
146,106,3
146,107,2
146,108,2
146,109,4
146,110,0
146,111,0
146,112,5
146,113,4
146,114,5
146,115,3
146,116,4
146,117,5
146,118,4
146,119,4
146,123,5
146,124,5
146,125,4
146,126,5
146,127,5
146,128,4
146,129,5
146,130,3
146,131,3
146,132,5
146,133,2
146,134,5
147,13,0
147,14,0
147,15,0
147,16,0
147,17,0
147,18,0
147,19,0
147,20,0
147,21,0
147,22,0
147,23,0
147,24,0
147,25,0
147,26,0
147,27,0
147,28,0
147,29,1
147,30,2
147,31,2
147,32,2
147,33,2
147,34,2
147,35,5
147,36,4
147,37,2
147,38,2
147,39,1
147,40,1
147,41,2
147,42,2
147,43,2
147,44,2
147,45,2
147,46,3
147,47,2
147,48,4
147,49,4
147,50,2
147,51,0
147,52,4
147,53,5
147,54,4
147,55,5
147,56,4
147,57,5
147,58,5
147,59,5
147,60,5
147,61,4
147,62,5
147,63,5
147,64,5
147,65,5
147,66,5
147,67,1
147,68,2
147,69,5
147,70,5
147,71,5
147,72,5
147,73,5
147,74,2
147,75,5
147,76,2
147,77,2
147,78,4
147,79,5
147,80,3
147,81,5
147,82,5
147,83,5
147,84,5
147,85,5
147,86,5
147,87,5
147,88,4
147,89,3
147,90,3
147,91,5
147,92,5
147,93,5
147,94,4
147,95,5
147,96,5
147,97,4
147,98,4
147,99,5
147,100,5
147,101,0
147,102,0
147,103,1
147,104,5
147,105,5
147,106,5
147,107,2
147,108,2
147,109,1
147,110,0
147,111,1
147,112,2
147,113,4
147,114,3
147,115,4
147,116,3
147,117,5
147,118,0
147,126,5
147,127,5
147,128,4
147,129,4
147,130,5
147,131,5
147,132,3
147,133,0
147,134,0
148,6,0
148,13,0
148,14,0
148,15,0
148,16,0
148,17,0
148,18,0
148,19,0
148,20,0
148,21,0
148,22,0
148,23,0
148,24,0
148,25,0
148,26,1
148,27,1
148,28,0
148,29,2
148,30,1
148,31,1
148,32,2
148,33,5
148,34,4
148,35,4
148,36,5
148,37,2
148,38,1
148,39,1
148,40,1
148,41,1
148,42,2
148,43,2
148,44,2
148,45,2
148,46,2
148,47,5
148,48,3
148,49,4
148,50,5
148,51,5
148,52,4
148,53,4
148,54,5
148,55,5
148,56,4
148,57,4
148,58,5
148,59,5
148,60,4
148,61,5
148,62,5
148,63,5
148,64,5
148,65,4
148,66,1
148,67,0
148,68,5
148,69,5
148,70,5
148,71,5
148,72,5
148,73,2
148,74,5
148,75,5
148,76,3
148,77,5
148,78,3
148,79,4
148,80,5
148,81,5
148,82,5
148,83,5
148,84,4
148,85,5
148,86,5
148,87,5
148,88,4
148,89,3
148,90,5
148,91,4
148,92,5
148,93,5
148,94,5
148,95,5
148,96,5
148,97,5
148,98,4
148,99,5
148,100,5
148,101,5
148,102,0
148,103,5
148,104,4
148,105,5
148,106,5
148,107,5
148,108,2
148,109,1
148,110,1
148,111,1
148,112,4
148,113,5
148,114,5
148,115,5
148,116,5
148,117,2
148,118,1
148,129,4
148,130,5
148,131,5
149,5,0
149,6,0
149,7,0
149,13,0
149,14,0
149,15,0
149,16,0
149,17,0
149,18,0
149,19,0
149,20,0
149,21,0
149,22,0
149,23,0
149,24,0
149,25,1
149,26,1
149,27,1
149,28,1
149,29,0
149,30,5
149,31,4
149,32,4
149,33,5
149,34,4
149,35,3
149,36,2
149,37,2
149,38,2
149,39,1
149,40,2
149,41,1
149,42,0
149,43,1
149,44,1
149,45,1
149,46,0
149,47,5
149,48,5
149,49,4
149,50,2
149,51,3
149,52,5
149,53,3
149,54,5
149,55,5
149,56,5
149,57,3
149,58,5
149,59,4
149,60,2
149,61,4
149,62,4
149,63,5
149,64,5
149,65,5
149,66,5
149,67,5
149,68,4
149,69,5
149,70,5
149,71,5
149,72,5
149,73,5
149,74,1
149,75,0
149,76,5
149,77,2
149,78,5
149,79,4
149,80,5
149,81,5
149,82,4
149,83,5
149,84,5
149,85,5
149,86,5
149,87,5
149,88,5
149,89,5
149,90,4
149,91,5
149,92,5
149,93,4
149,94,5
149,95,5
149,96,5
149,97,5
149,98,5
149,99,4
149,100,3
149,101,5
149,102,5
149,103,5
149,104,5
149,105,4
149,106,2
149,107,3
149,108,5
149,109,3
149,110,5
149,111,3
149,112,5
149,113,5
149,114,5
149,115,4
149,116,5
149,117,5
150,4,0
150,5,0
150,6,0
150,7,0
150,8,0
150,13,0
150,14,0
150,15,0
150,16,0
150,17,0
150,18,0
150,19,0
150,20,0
150,21,0
150,22,0
150,23,0
150,24,0
150,25,0
150,26,0
150,27,5
150,28,1
150,29,1
150,30,4
150,31,5
150,32,5
150,33,5
150,34,2
150,35,2
150,36,4
150,37,4
150,38,5
150,39,2
150,40,5
150,41,0
150,42,0
150,43,0
150,44,0
150,45,0
150,46,5
150,47,4
150,48,3
150,49,4
150,50,2
150,51,3
150,52,4
150,53,1
150,54,1
150,55,5
150,56,5
150,57,4
150,58,5
150,59,5
150,60,4
150,61,4
150,62,5
150,63,1
150,64,0
150,65,5
150,66,5
150,67,3
150,68,5
150,69,5
150,70,5
150,71,5
150,72,5
150,73,5
150,74,5
150,75,5
150,76,0
150,77,4
150,78,4
150,79,4
150,80,5
150,81,4
150,82,5
150,83,5
150,84,5
150,85,5
150,86,4
150,87,3
150,88,5
150,89,4
150,90,5
150,91,5
150,92,4
150,93,5
150,94,5
150,95,5
150,96,5
150,97,5
150,98,5
150,99,5
150,100,5
150,101,5
150,102,4
150,103,5
150,104,5
150,105,5
150,106,5
150,107,4
150,108,4
150,109,4
150,110,4
150,111,3
150,112,5
150,113,5
150,114,4
150,115,3
150,116,4
150,117,0
151,5,0
151,6,0
151,7,0
151,8,0
151,12,0
151,13,0
151,14,0
151,15,0
151,16,0
151,17,0
151,18,0
151,19,0
151,20,0
151,21,0
151,22,0
151,23,0
151,24,0
151,25,0
151,26,0
151,27,0
151,28,2
151,29,1
151,30,1
151,31,2
151,32,5
151,33,1
151,34,2
151,35,3
151,36,2
151,37,4
151,38,5
151,39,5
151,40,1
151,41,0
151,42,1
151,43,0
151,44,0
151,45,3
151,46,3
151,47,3
151,48,3
151,49,2
151,50,0
151,51,2
151,52,4
151,53,2
151,54,2
151,55,2
151,56,5
151,57,4
151,58,5
151,59,5
151,60,5
151,61,2
151,62,5
151,63,3
151,64,4
151,65,1
151,66,2
151,67,5
151,68,5
151,69,4
151,70,5
151,71,5
151,72,5
151,73,5
151,74,5
151,75,5
151,76,2
151,77,1
151,78,2
151,79,3
151,80,4
151,81,1
151,82,5
151,83,5
151,84,5
151,85,5
151,86,5
151,87,5
151,88,5
151,89,5
151,90,5
151,91,5
151,92,5
151,93,5
151,94,3
151,95,5
151,96,5
151,97,5
151,98,4
151,99,5
151,100,4
151,101,3
151,102,4
151,103,5
151,104,1
151,105,5
151,106,5
151,107,4
151,108,4
151,109,4
151,110,4
151,111,4
151,112,3
151,113,3
151,114,5
151,115,3
151,116,5
152,3,0
152,4,0
152,5,0
152,6,0
152,7,0
152,8,0
152,12,0
152,13,0
152,14,0
152,15,0
152,16,0
152,17,0
152,18,0
152,19,0
152,20,0
152,21,0
152,22,0
152,23,0
152,24,0
152,25,0
152,26,3
152,27,2
152,28,1
152,29,1
152,30,2
152,31,1
152,32,1
152,33,2
152,34,3
152,35,3
152,36,2
152,37,5
152,38,5
152,39,5
152,40,0
152,41,0
152,42,0
152,43,0
152,44,0
152,45,0
152,46,2
152,47,2
152,48,2
152,49,1
152,50,5
152,51,1
152,52,5
152,53,5
152,54,4
152,55,2
152,56,3
152,57,4
152,58,5
152,59,5
152,60,4
152,61,3
152,62,4
152,63,4
152,64,1
152,65,5
152,66,3
152,67,5
152,68,5
152,69,5
152,70,5
152,71,4
152,72,5
152,73,5
152,74,5
152,75,3
152,76,0
152,77,5
152,78,5
152,79,1
152,80,3
152,81,5
152,82,3
152,83,5
152,84,5
152,85,5
152,86,3
152,87,5
152,88,5
152,89,4
152,90,4
152,91,5
152,92,4
152,93,4
152,94,4
152,95,5
152,96,5
152,97,5
152,98,5
152,99,5
152,100,5
152,101,3
152,102,3
152,103,5
152,104,4
152,105,3
152,106,3
152,107,4
152,108,5
152,109,3
152,110,4
152,111,3
152,112,5
152,113,4
152,114,5
152,115,2
152,116,4
153,2,0
153,3,0
153,4,0
153,5,0
153,6,0
153,7,0
153,8,0
153,11,0
153,12,0
153,13,0
153,14,0
153,15,0
153,16,0
153,17,0
153,18,0
153,19,0
153,20,0
153,21,0
153,22,0
153,23,0
153,24,0
153,25,0
153,26,5
153,27,1
153,28,3
153,29,2
153,30,2
153,31,2
153,32,3
153,33,0
153,34,1
153,35,2
153,36,2
153,37,4
153,38,5
153,39,3
153,40,2
153,41,0
153,42,0
153,43,0
153,44,0
153,45,1
153,46,1
153,47,2
153,48,1
153,49,2
153,50,2
153,51,1
153,52,3
153,53,5
153,54,1
153,55,2
153,56,5
153,57,3
153,58,5
153,59,0
153,60,0
153,61,4
153,62,3
153,63,5
153,64,5
153,65,5
153,66,4
153,67,5
153,68,0
153,69,5
153,70,5
153,71,4
153,72,4
153,73,4
153,74,3
153,75,2
153,76,0
153,77,3
153,78,4
153,79,2
153,80,5
153,81,5
153,82,3
153,83,5
153,84,5
153,85,4
153,86,4
153,87,5
153,88,5
153,89,5
153,90,5
153,91,5
153,92,5
153,93,2
153,94,5
153,95,2
153,96,5
153,97,3
153,98,3
153,99,4
153,100,5
153,101,4
153,102,4
153,103,5
153,104,5
153,105,5
153,106,5
153,107,5
153,108,3
153,109,5
153,110,4
153,111,5
153,112,2
153,113,4
153,114,3
153,115,2
154,1,0
154,5,0
154,6,0
154,7,0
154,8,0
154,9,0
154,10,0
154,11,0
154,12,0
154,13,0
154,14,0
154,15,0
154,16,0
154,17,0
154,18,0
154,19,0
154,20,0
154,21,0
154,22,0
154,23,0
154,24,0
154,25,1
154,26,3
154,27,1
154,28,1
154,29,2
154,30,1
154,31,1
154,32,1
154,33,2
154,34,2
154,35,2
154,36,3
154,37,4
154,38,5
154,39,3
154,40,0
154,41,1
154,42,0
154,43,0
154,44,1
154,45,2
154,46,1
154,47,1
154,48,2
154,49,1
154,50,1
154,51,1
154,52,5
154,53,4
154,54,0
154,55,2
154,56,3
154,57,3
154,58,5
154,59,0
154,60,0
154,61,0
154,62,0
154,63,5
154,64,5
154,65,5
154,66,3
154,67,5
154,68,1
154,69,0
154,70,5
154,71,5
154,72,4
154,73,3
154,74,3
154,75,3
154,76,2
154,77,0
154,78,5
154,79,5
154,80,4
154,81,5
154,82,5
154,83,5
154,84,5
154,85,2
154,86,2
154,87,3
154,88,2
154,89,5
154,90,5
154,91,2
154,92,5
154,93,3
154,94,5
154,95,0
154,96,0
154,97,3
154,98,5
154,99,4
154,100,5
154,101,5
154,102,5
154,103,5
154,104,5
154,105,5
154,106,5
154,107,5
154,108,4
154,109,4
154,110,4
154,111,3
154,112,5
154,113,5
154,114,3
154,115,3
155,4,0
155,5,0
155,6,0
155,7,0
155,8,0
155,9,0
155,10,0
155,11,0
155,12,0
155,13,0
155,14,0
155,15,0
155,16,1
155,17,0
155,18,0
155,19,0
155,20,0
155,21,0
155,22,0
155,23,0
155,24,1
155,25,2
155,26,1
155,27,4
155,28,2
155,29,2
155,30,1
155,31,1
155,32,2
155,33,2
155,34,1
155,35,3
155,36,2
155,37,5
155,38,4
155,39,4
155,40,0
155,41,0
155,42,0
155,43,0
155,44,0
155,45,0
155,46,1
155,47,1
155,48,2
155,49,2
155,50,1
155,51,1
155,52,3
155,53,4
155,54,5
155,55,4
155,56,3
155,57,4
155,58,5
155,59,1
155,60,0
155,61,0
155,62,1
155,63,3
155,64,5
155,65,4
155,66,3
155,67,5
155,68,1
155,69,5
155,70,5
155,71,5
155,72,4
155,73,4
155,74,4
155,75,4
155,76,2
155,77,0
155,78,5
155,79,5
155,80,0
155,81,5
155,82,5
155,83,5
155,84,5
155,85,3
155,86,2
155,87,2
155,88,2
155,89,2
155,90,1
155,91,5
155,92,2
155,93,4
155,94,0
155,95,5
155,96,5
155,97,0
155,98,5
155,99,2
155,100,2
155,101,3
155,102,1
155,103,5
155,104,4
155,105,5
155,106,5
155,107,3
155,108,5
155,109,5
155,110,5
155,111,5
155,112,3
155,113,3
155,114,4
156,3,0
156,4,0
156,5,0
156,6,0
156,7,0
156,8,0
156,9,0
156,10,0
156,11,0
156,12,0
156,13,1
156,14,0
156,15,1
156,16,0
156,17,3
156,18,0
156,19,0
156,20,0
156,21,0
156,22,0
156,23,1
156,24,2
156,25,3
156,26,2
156,27,2
156,28,5
156,29,2
156,30,2
156,31,1
156,32,5
156,33,1
156,34,2
156,35,4
156,36,3
156,37,5
156,38,5
156,39,0
156,40,0
156,41,0
156,42,0
156,43,0
156,44,0
156,45,0
156,46,1
156,47,2
156,48,0
156,49,1
156,50,1
156,51,1
156,52,3
156,53,4
156,54,5
156,55,4
156,56,5
156,57,0
156,58,0
156,59,1
156,60,2
156,61,1
156,62,2
156,63,4
156,64,5
156,65,4
156,66,3
156,67,4
156,68,3
156,69,5
156,70,5
156,71,5
156,72,4
156,73,4
156,74,3
156,75,2
156,76,3
156,77,3
156,78,1
156,79,4
156,80,5
156,81,0
156,82,1
156,83,0
156,84,4
156,85,5
156,86,1
156,87,2
156,88,2
156,89,5
156,90,5
156,91,4
156,92,5
156,93,5
156,94,2
156,95,5
156,96,5
156,97,0
156,98,1
156,99,1
156,100,4
156,101,5
156,102,3
156,103,5
156,104,5
156,105,4
